instance,dimension,run,seed,variant,best_known,best_length,gap_percent,final_edge_diversity,mean_edge_diversity,final_effective_count,runtime_seconds
berlin52,52,11,20260815,no_directional_penalty,7542,7542,0.0,0.0,0.04980128205128205,15.999999999743997,0.3190202139999201
berlin52,52,11,20260815,no_persistence,7542,7542,0.0,0.014423076923076927,0.16500641025641025,15.017358639269617,0.3287722939999185
berlin52,52,11,20260815,no_local_search,7542,8157,8.154335719968179,0.0,0.04001602564102564,15.999999999743997,0.1006352459999107
berlin52,52,12,20260816,full,7542,7596,0.7159904534606205,0.0,0.05659615384615384,15.999999999743997,0.3365123290000156
berlin52,52,12,20260816,uniform_weights,7542,7542,0.0,0.0,0.06874679487179489,15.999999999743997,0.3173725930000728
berlin52,52,12,20260816,no_directional_penalty,7542,7860,4.216388225934765,0.0,0.050262820512820515,15.999999999743997,0.3279217740000604
berlin52,52,12,20260816,no_persistence,7542,7542,0.0,0.02884615384615384,0.23877884615384615,14.812116577078694,0.32207971299976634
berlin52,52,12,20260816,no_local_search,7542,8864,17.52850702731371,0.0,0.046724358974358976,15.999999999743997,0.10166581300018152
berlin52,52,13,20260817,full,7542,7791,3.30151153540175,0.0,0.07252564102564102,15.999999999743997,0.31939195199993264
berlin52,52,13,20260817,uniform_weights,7542,7542,0.0,0.0,0.08247115384615383,15.999999999743997,0.3322218920002342
berlin52,52,13,20260817,no_directional_penalty,7542,7623,1.0739856801909309,0.0,0.07575641025641026,15.999999999743997,0.3184255800001665
berlin52,52,13,20260817,no_persistence,7542,7542,0.0,0.09326923076923078,0.2926153846153846,14.148978432596587,0.3159728030000224
berlin52,52,13,20260817,no_local_search,7542,9091,20.538318748342615,0.0,0.0525801282051282,15.999999999743997,0.09413964099985606
berlin52,52,14,20260818,full,7542,7811,3.5666931848316095,0.009615384615384609,0.0827147435897436,1.2860777578520806,0.3239398030000302
berlin52,52,14,20260818,uniform_weights,7542,7569,0.35799522673031026,0.0,0.10886538461538463,15.999999999743997,0.3515623200000846
berlin52,52,14,20260818,no_directional_penalty,7542,8194,8.644921771413419,0.0,0.08122115384615385,15.999999999743997,0.32527573500010476
berlin52,52,14,20260818,no_persistence,7542,7569,0.35799522673031026,0.012019230769230766,0.19955769230769227,15.017358639269617,0.343187234999732
berlin52,52,14,20260818,no_local_search,7542,8722,15.645717316361708,0.0,0.05168589743589744,15.999999999743997,0.09484796299966547
berlin52,52,15,20260819,full,7542,7863,4.256165473349244,0.0,0.049612179487179484,15.999999999743997,0.3247053430000051
berlin52,52,15,20260819,uniform_weights,7542,7870,4.348979050649695,0.0,0.05451282051282051,15.999999999743997,0.3279361729996708
berlin52,52,15,20260819,no_directional_penalty,7542,7542,0.0,0.0,0.05776282051282051,15.999999999743997,0.3311859119999099
berlin52,52,15,20260819,no_persistence,7542,7542,0.0,0.10496794871794872,0.2624807692307692,9.649360463673748,0.31659415100011756
berlin52,52,15,20260819,no_local_search,7542,8855,17.409175285070273,0.0,0.04128525641025641,15.999999999743997,0.09529427100005705
berlin52,52,16,20260820,full,7542,7646,1.378944577035269,0.02788461538461539,0.05420512820512822,11.090516404548865,0.3124650740001016
berlin52,52,16,20260820,uniform_weights,7542,7553,0.1458499071864227,0.0,0.06626282051282051,15.999999999743997,0.3229899490002026
berlin52,52,16,20260820,no_directional_penalty,7542,7738,2.5987801644126227,0.0,0.06734935897435897,15.999999999743997,0.31356858800018017
berlin52,52,16,20260820,no_persistence,7542,7844,4.0042429063908775,0.06089743589743589,0.2451057692307692,12.602610791138199,0.31877776600003926
berlin52,52,16,20260820,no_local_search,7542,8053,6.775391142932909,0.0,0.05010576923076923,15.999999999743997,0.10112329699995826
berlin52,52,17,20260821,full,7542,7542,0.0,0.0,0.06258012820512819,15.999999999743997,0.3296999799999867
berlin52,52,17,20260821,uniform_weights,7542,7619,1.020949350304959,0.05016025641025642,0.10544871794871796,15.999999999743997,0.32727293300013116
berlin52,52,17,20260821,no_directional_penalty,7542,7949,5.39644656589764,0.0,0.0641794871794872,15.999999999743997,0.30423077800014653
berlin52,52,17,20260821,no_persistence,7542,7641,1.3126491646778042,0.16698717948717948,0.2455,4.334405568510844,0.3208279959999345
berlin52,52,17,20260821,no_local_search,7542,8206,8.804030761071333,0.0,0.05014423076923077,15.999999999743997,0.09749050899972644
berlin52,52,18,20260822,full,7542,7745,2.6915937417130733,0.0,0.07264102564102565,15.999999999743997,0.32372136100002535
berlin52,52,18,20260822,uniform_weights,7542,7792,3.314770617873243,0.013461538461538466,0.07362820512820513,15.999999999743997,0.32053185900031167
berlin52,52,18,20260822,no_directional_penalty,7542,7571,0.38451339167329623,0.0,0.06071474358974359,15.999999999743997,0.3197265809999408
berlin52,52,18,20260822,no_persistence,7542,7547,0.06629541235746486,0.05400641025641025,0.13543589743589743,10.660121117759768,0.32821184300019013
berlin52,52,18,20260822,no_local_search,7542,8206,8.804030761071333,0.0,0.05024038461538462,15.999999999743997,0.10012468600007196
berlin52,52,19,20260823,full,7542,7699,2.081675948024397,0.0,0.06802564102564103,15.999999999743997,0.3309500370000933
berlin52,52,19,20260823,uniform_weights,7542,7850,4.083797401219836,0.04407051282051282,0.07671474358974358,15.999999999743997,0.33261423100020693
berlin52,52,19,20260823,no_directional_penalty,7542,7931,5.157783081410766,0.0,0.06680448717948717,15.999999999743997,0.32334028799959924
berlin52,52,19,20260823,no_persistence,7542,7542,0.0,0.1466346153846154,0.31066666666666665,10.190229437121122,0.3158733149998625
berlin52,52,19,20260823,no_local_search,7542,8980,19.066560594006894,0.0,0.04859294871794872,15.999999999743997,0.10076630499997918
berlin52,52,20,20260824,full,7542,7596,0.7159904534606205,0.0,0.0605801282051282,15.999999999743997,0.3225856340000064
berlin52,52,20,20260824,uniform_weights,7542,7542,0.0,0.03653846153846153,0.07206089743589743,15.999999999743997,0.30706082400001833
berlin52,52,20,20260824,no_directional_penalty,7542,7817,3.6462476796605676,0.0,0.04992628205128205,15.999999999743997,0.32919773899993743
berlin52,52,20,20260824,no_persistence,7542,7785,3.2219570405727924,0.04711538461538459,0.2088141025641026,13.673537451044336,0.3207732810001289
berlin52,52,20,20260824,no_local_search,7542,8168,8.300185627154601,0.007211538461538464,0.04544551282051281,15.017358639269617,0.10210828899971602
ch150,150,1,20270805,full,6528,6591,0.9650735294117647,0.015500000000000002,0.04714222222222222,1.3639267491070532,0.7551681330000974
ch150,150,1,20270805,uniform_weights,6528,6641,1.7310049019607843,0.0016666666666666635,0.05818444444444444,15.999999999743997,0.7722590620001029
ch150,150,1,20270805,no_directional_penalty,6528,6617,1.3633578431372548,0.0,0.044837777777777775,15.999999999743997,0.757531113999903
ch150,150,1,20270805,no_persistence,6528,6631,1.5778186274509804,0.1865,0.28583000000000003,11.32897682999507,0.6782301459998052
ch150,150,1,20270805,no_local_search,6528,7113,8.961397058823529,0.0,0.034513333333333326,15.999999999743997,0.1590965509999478
ch150,150,2,20270806,full,6528,6662,2.0526960784313726,0.0,0.03966,15.999999999743997,0.7519157169999744
ch150,150,2,20270806,uniform_weights,6528,6625,1.485906862745098,0.01794444444444443,0.05494111111111111,15.999999999743997,0.757025411000086
ch150,150,2,20270806,no_directional_penalty,6528,6687,2.4356617647058822,0.0,0.04720111111111112,15.999999999743997,0.8122679379998772
ch150,150,2,20270806,no_persistence,6528,6611,1.2714460784313726,0.12494444444444447,0.26571333333333336,10.384349260774927,0.6827642250000281
ch150,150,2,20270806,no_local_search,6528,7113,8.961397058823529,0.0,0.03229777777777778,15.999999999743997,0.1568360019996362
ch150,150,3,20270807,full,6528,6646,1.8075980392156863,0.011666666666666655,0.06073666666666667,4.414881000187288,0.73706521899976
ch150,150,3,20270807,uniform_weights,6528,6645,1.7922794117647058,0.0016666666666666635,0.06153888888888888,15.999999999743997,0.7728558389999307
ch150,150,3,20270807,no_directional_penalty,6528,6607,1.210171568627451,0.011499999999999986,0.05436666666666665,2.394777746533375,0.7304567159999351
ch150,150,3,20270807,no_persistence,6528,6647,1.8229166666666667,0.14277777777777778,0.2764633333333333,10.616291052246298,0.6582435029999942
ch150,150,3,20270807,no_local_search,6528,7444,14.031862745098039,0.0,0.03697777777777778,15.999999999743997,0.1565100950001579
ch150,150,4,20270808,full,6528,6629,1.5471813725490196,0.011666666666666674,0.053255555555555556,14.899552100077011,0.7585051260002729
ch150,150,4,20270808,uniform_weights,6528,6606,1.1948529411764706,0.0,0.051609999999999996,15.999999999743997,0.8398042359999636
ch150,150,4,20270808,no_directional_penalty,6528,6611,1.2714460784313726,0.0,0.054178888888888894,15.999999999743997,1.7451325379997797
ch150,150,4,20270808,no_persistence,6528,6628,1.5318627450980393,0.17083333333333334,0.2724322222222222,7.837826500750918,0.7700611479999679
ch150,150,4,20270808,no_local_search,6528,7157,9.635416666666666,0.0,0.041769999999999995,15.999999999743997,0.18856956199988417
ch150,150,5,20270809,full,6528,6620,1.4093137254901962,0.0,0.04613444444444444,15.999999999743997,0.8565175829999134
ch150,150,5,20270809,uniform_weights,6528,6669,2.1599264705882355,0.02916666666666669,0.05559222222222222,15.999999999743997,0.9087988169999335
ch150,150,5,20270809,no_directional_penalty,6528,6691,2.496936274509804,0.0,0.044901111111111114,15.999999999743997,0.8344681029998355
ch150,150,5,20270809,no_persistence,6528,6616,1.3480392156862746,0.12288888888888888,0.23940111111111112,10.180971554703861,0.689541864000148
ch150,150,5,20270809,no_local_search,6528,7129,9.206495098039216,0.0,0.04054888888888888,15.999999999743997,0.18992071200000282
ch150,150,6,20270810,full,6528,6670,2.1752450980392157,0.0,0.047022222222222215,15.999999999743997,0.7401781660000779
ch150,150,6,20270810,uniform_weights,6528,6649,1.8535539215686274,0.0,0.04948888888888889,15.999999999743997,0.7702097259998482
ch150,150,6,20270810,no_directional_penalty,6528,6670,2.1752450980392157,0.0,0.04400444444444444,15.999999999743997,2.1033642180000243
ch150,150,6,20270810,no_persistence,6528,6667,2.1292892156862746,0.23427777777777778,0.30393222222222216,9.93792846128852,0.7487519090000205
ch150,150,6,20270810,no_local_search,6528,7129,9.206495098039216,0.0,0.03925888888888889,15.999999999743997,0.18053237699996316
ch150,150,7,20270811,full,6528,6558,0.45955882352941174,0.0,0.041903333333333334,15.999999999743997,0.882958187999975
ch150,150,7,20270811,uniform_weights,6528,6597,1.056985294117647,0.0,0.04969444444444445,15.999999999743997,0.8335964259999855
ch150,150,7,20270811,no_directional_penalty,6528,6608,1.2254901960784315,0.0,0.03959111111111111,15.999999999743997,0.751097173999824
ch150,150,7,20270811,no_persistence,6528,6649,1.8535539215686274,0.16477777777777777,0.27886222222222223,10.552891448318558,1.0911387339997418
ch150,150,7,20270811,no_local_search,6528,7140,9.375,0.0,0.038505555555555564,15.999999999743997,0.17954149399974995
ch150,150,8,20270812,full,6528,6671,2.190563725490196,0.015166666666666656,0.049098888888888886,14.182112605950682,0.8773732930003462
ch150,150,8,20270812,uniform_weights,6528,6684,2.389705882352941,0.006666666666666654,0.060038888888888885,15.999999999743997,0.7737972540003284
ch150,150,8,20270812,no_directional_penalty,6528,6634,1.6237745098039216,0.006999999999999987,0.050617777777777775,9.122062150182497,0.8139270279998527
ch150,150,8,20270812,no_persistence,6528,6724,3.002450980392157,0.18949999999999997,0.2691666666666667,13.816117773713518,0.6630395370002589
ch150,150,8,20270812,no_local_search,6528,7129,9.206495098039216,0.0,0.03704111111111111,15.999999999743997,0.16316725499973472
ch150,150,9,20270813,full,6528,6684,2.389705882352941,0.0,0.04982333333333333,15.999999999743997,0.7517948560002878
ch150,150,9,20270813,uniform_weights,6528,6684,2.389705882352941,0.0,0.05887444444444443,15.999999999743997,1.1300257449997844
ch150,150,9,20270813,no_directional_penalty,6528,6674,2.236519607843137,0.0,0.05666999999999999,15.999999999743997,1.4296002169999156
ch150,150,9,20270813,no_persistence,6528,6703,2.6807598039215685,0.04494444444444445,0.21440444444444445,13.11812816927637,1.4010273710000547
ch150,150,9,20270813,no_local_search,6528,7309,11.963848039215685,0.0,0.04237222222222222,15.999999999743997,0.4013819320002767
ch150,150,10,20270814,full,6528,6620,1.4093137254901962,0.0,0.04170444444444445,15.999999999743997,1.9004078910002136
ch150,150,10,20270814,uniform_weights,6528,6629,1.5471813725490196,0.0,0.04953888888888889,15.999999999743997,1.5743753189999552
ch150,150,10,20270814,no_directional_penalty,6528,6599,1.0876225490196079,0.0025000000000000022,0.04198333333333333,1.2860777578520806,0.8489629079999759
ch150,150,10,20270814,no_persistence,6528,6668,2.144607843137255,0.17205555555555554,0.24473,9.338039027154844,0.7821810899999946
ch150,150,10,20270814,no_local_search,6528,7140,9.375,0.0,0.02884555555555555,15.999999999743997,0.17571363400020346
ch150,150,11,20270815,full,6528,6579,0.78125,0.0,0.04292777777777778,15.999999999743997,0.7688477950000561
ch150,150,11,20270815,uniform_weights,6528,6661,2.0373774509803924,0.012499999999999995,0.04134777777777779,15.999999999743997,0.7468480359998466
ch150,150,11,20270815,no_directional_penalty,6528,6579,0.78125,0.0,0.04292777777777778,15.999999999743997,0.7597691440000744
ch150,150,11,20270815,no_persistence,6528,6625,1.485906862745098,0.1282777777777778,0.2525033333333333,11.643750775603513,0.6804386230001
ch150,150,11,20270815,no_local_search,6528,7140,9.375,0.0,0.03701444444444444,15.999999999743997,0.17682817700006126
ch150,150,12,20270816,full,6528,6816,4.411764705882353,0.0,0.045024444444444436,15.999999999743997,0.7722590149996904
ch150,150,12,20270816,uniform_weights,6528,6810,4.319852941176471,0.0,0.04151777777777777,15.999999999743997,0.7754733730002954
ch150,150,12,20270816,no_directional_penalty,6528,6810,4.319852941176471,0.0,0.03307888888888889,15.999999999743997,0.7415949109999929
ch150,150,12,20270816,no_persistence,6528,6825,4.549632352941177,0.05444444444444444,0.20962999999999998,13.013343660724923,0.6844182899999396
ch150,150,12,20270816,no_local_search,6528,7290,11.672794117647058,0.0025000000000000022,0.031085555555555554,15.999999999743997,0.14895574000001943
ch150,150,13,20270817,full,6528,6725,3.017769607843137,0.0,0.046144444444444446,15.999999999743997,0.7659385179999845
ch150,150,13,20270817,uniform_weights,6528,6705,2.7113970588235294,0.0,0.05300666666666667,15.999999999743997,0.7733608360003927
ch150,150,13,20270817,no_directional_penalty,6528,6688,2.450980392156863,0.015666666666666645,0.042539999999999994,6.28209803886804,0.8090901160003341
ch150,150,13,20270817,no_persistence,6528,6743,3.2935049019607843,0.16855555555555554,0.2681122222222222,13.013701064946213,0.6676012990001254
ch150,150,13,20270817,no_local_search,6528,7260,11.213235294117647,0.0,0.03793777777777778,15.999999999743997,0.16952291600000535
ch150,150,14,20270818,full,6528,6647,1.8229166666666667,0.019777777777777786,0.03701333333333334,3.049266021424125,0.7449456340000324
ch150,150,14,20270818,uniform_weights,6528,6645,1.7922794117647058,0.012166666666666675,0.051861111111111115,15.999999999743997,0.7581691350001165
ch150,150,14,20270818,no_directional_penalty,6528,6666,2.113970588235294,0.0031111111111111053,0.03426111111111112,15.999999999743997,0.7730076090001603
ch150,150,14,20270818,no_persistence,6528,6692,2.5122549019607843,0.17994444444444443,0.2863266666666667,9.90117587400735,0.6183757980002156
ch150,150,14,20270818,no_local_search,6528,7113,8.961397058823529,0.0,0.04409555555555556,15.999999999743997,0.16591764300028444
ch150,150,15,20270819,full,6528,6602,1.133578431372549,0.0,0.04943777777777778,15.999999999743997,0.7822692499998993
ch150,150,15,20270819,uniform_weights,6528,6672,2.2058823529411766,0.0,0.05044555555555555,15.999999999743997,0.7695494969998435
ch150,150,15,20270819,no_directional_penalty,6528,6606,1.1948529411764706,0.0,0.04325555555555556,15.999999999743997,0.7460696599996481
ch150,150,15,20270819,no_persistence,6528,6718,2.9105392156862746,0.1611111111111111,0.3003166666666667,9.170448609030064,0.5923188390001997
ch150,150,15,20270819,no_local_search,6528,7113,8.961397058823529,0.0,0.03228222222222222,15.999999999743997,0.16410806900012176
ch150,150,16,20270820,full,6528,6896,5.637254901960785,0.0,0.048341111111111106,15.999999999743997,0.7938837419997071
ch150,150,16,20270820,uniform_weights,6528,6646,1.8075980392156863,0.0,0.05539777777777778,15.999999999743997,0.7082388860003448
ch150,150,16,20270820,no_directional_penalty,6528,6740,3.247549019607843,0.005333333333333324,0.07452555555555555,15.999999999743997,0.7097088589998748
ch150,150,16,20270820,no_persistence,6528,6907,5.8057598039215685,0.1722777777777778,0.2887833333333333,8.220145616322924,0.6192954799998915
ch150,150,16,20270820,no_local_search,6528,7610,16.574754901960784,0.0,0.04642888888888889,15.999999999743997,0.1592734890000429
ch150,150,17,20270821,full,6528,6690,2.4816176470588234,0.0,0.04385,15.999999999743997,0.7196891809999215
ch150,150,17,20270821,uniform_weights,6528,6598,1.0723039215686274,0.015000000000000005,0.05904000000000001,15.999999999743997,0.7031013979999443
ch150,150,17,20270821,no_directional_penalty,6528,6684,2.389705882352941,0.0,0.039200000000000006,15.999999999743997,0.7286029679999046
ch150,150,17,20270821,no_persistence,6528,6716,2.8799019607843137,0.20133333333333334,0.2858911111111111,6.641267706690235,0.6264077779997024
ch150,150,17,20270821,no_local_search,6528,7309,11.963848039215685,0.0,0.03628333333333333,15.999999999743997,0.16098122999983389
ch150,150,18,20270822,full,6528,6788,3.982843137254902,0.0,0.03891666666666667,15.999999999743997,0.7178822509999918
ch150,150,18,20270822,uniform_weights,6528,6776,3.799019607843137,0.008000000000000007,0.0526211111111111,15.999999999743997,0.7025515710001855
ch150,150,18,20270822,no_directional_penalty,6528,6788,3.982843137254902,0.0,0.04079888888888889,15.999999999743997,0.72823977500002
ch150,150,18,20270822,no_persistence,6528,6814,4.381127450980392,0.19394444444444445,0.30361222222222223,7.975802184005013,0.6173302460001651
ch150,150,18,20270822,no_local_search,6528,7308,11.948529411764707,0.0,0.04657,15.999999999743997,0.1595047020000493
ch150,150,19,20270823,full,6528,6620,1.4093137254901962,0.0,0.03702333333333333,15.999999999743997,0.7397482700002911
ch150,150,19,20270823,uniform_weights,6528,6630,1.5625,0.0,0.04691555555555556,15.999999999743997,0.7470960649998233
ch150,150,19,20270823,no_directional_penalty,6528,6620,1.4093137254901962,0.0,0.036727777777777776,15.999999999743997,0.7498576159996446
ch150,150,19,20270823,no_persistence,6528,6659,2.0067401960784315,0.15016666666666667,0.2488377777777778,10.481801896230461,0.672996079999848
ch150,150,19,20270823,no_local_search,6528,7129,9.206495098039216,0.0,0.030273333333333333,15.999999999743997,0.1560306319997835
ch150,150,20,20270824,full,6528,6558,0.45955882352941174,0.02533333333333334,0.054223333333333325,4.187565977658984,0.804926682000314
ch150,150,20,20270824,uniform_weights,6528,6698,2.6041666666666665,0.0,0.051067777777777774,15.999999999743997,0.7814156659997025
ch150,150,20,20270824,no_directional_penalty,6528,6700,2.6348039215686274,0.0,0.04629777777777778,15.999999999743997,0.7585412189996532
ch150,150,20,20270824,no_persistence,6528,6771,3.7224264705882355,0.11561111111111112,0.25632777777777777,12.503200698077402,0.6358487219999915
ch150,150,20,20270824,no_local_search,6528,7260,11.213235294117647,0.0,0.03813888888888889,15.999999999743997,0.155168347000199
d493,493,1,20280805,full,35002,38602,10.285126564196332,0.002434077079107509,0.04902265043948614,14.034734140244533,2.1951305730003696
d493,493,1,20280805,uniform_weights,35002,38621,10.33940917661848,0.005138607167004738,0.05243272481406357,15.999999999743997,2.257563396000023
d493,493,1,20280805,no_directional_penalty,35002,38544,10.119421747328724,0.00757268424611226,0.05446889790398918,5.342968983913395,2.132877467000071
d493,493,1,20280805,no_persistence,35002,39347,12.413576367064739,0.05662609871534822,0.264657876943881,12.036655456297435,1.4158317609999358
d493,493,1,20280805,no_local_search,35002,41585,18.80749671447346,0.0,0.03221906693711968,15.999999999743997,0.4564265069998328
d493,493,2,20280806,full,35002,38593,10.25941374778584,0.0,0.05157944557133199,15.999999999743997,2.0903933710001183
d493,493,2,20280806,uniform_weights,35002,38958,11.302211302211303,0.011494252873563225,0.06563590263691683,15.999999999743997,2.0092199370001254
d493,493,2,20280806,no_directional_penalty,35002,39178,11.930746814467744,0.007048681541582154,0.05548073022312373,7.2008821572146395,2.008888816000308
d493,493,2,20280806,no_persistence,35002,41437,18.384663733500943,0.25434415145368494,0.33241007437457737,7.665020052122088,1.067401740999685
d493,493,2,20280806,no_local_search,35002,42502,21.42734700874236,0.0,0.04423360378634212,15.999999999743997,0.4383669120002196
d493,493,3,20280807,full,35002,37020,5.765384835152277,0.0,0.05320351588911427,15.999999999743997,2.96722303200022
d493,493,3,20280807,uniform_weights,35002,37028,5.788240671961602,0.0,0.06663015551048006,15.999999999743997,1.880906388999847
d493,493,3,20280807,no_directional_penalty,35002,36864,5.319696017370436,0.0,0.05562102772143341,15.999999999743997,1.9699455189997934
d493,493,3,20280807,no_persistence,35002,38697,10.556539626307067,0.18916497633536175,0.29685598377281947,7.590091889956351,1.164362859999983
d493,493,3,20280807,no_local_search,35002,41858,19.58745214559168,0.0,0.03680797836375929,15.999999999743997,0.4315234679997957
d493,493,4,20280808,full,35002,38829,10.933660933660933,0.00906017579445572,0.040331643002028406,14.314805410309894,2.2310672100002193
